Fecha,Aceites lubricantes,Asfalto,Bunker,Ceras,Combustible turbo jet,Diesel bajo azufre,Diesel ultra bajo azufre,Gas licuado petroleo,Gasolina aviacion,Gasolina regular,Gasolina superior,Grasas lubricantes,Kerosina,Mezclas oleosas,Naftas,PetCoke,Petróleo crudo,Solventes,Butano,Diesel alto azufre,Orimulsion,Total,Anio
2018-08-01,0.0,50840.69,184168.24,0.0,72586.2,991818.145,8812.43,407124.746190476,1000.0,570224.107,593659.63,0.0,427.19,0.0,0.0,204237.645,83143.62,0.0,59.71,0.0,0.0,3168102.35319048,2018
2018-09-01,0.0,45219.25,124107.4,0.0,59624.17,882303.525,7081.41,385717.790714286,1000.0,531285.291,551547.83,0.0,96.65,0.0,0.0,261284.38,93004.0,0.0,48.54,0.0,0.0,2942320.23671429,2018
2018-10-01,0.0,47762.3,120634.524,0.0,66392.11,969095.037,8587.08,408674.33652381,952.38,573751.472,579474.43,0.0,187.64,0.0,0.0,307141.02,70523.0,0.0,59.76,0.0,0.0,3153235.08952381,2018
2018-11-01,0.0,47250.31,100763.499,0.0,73529.19,1061941.911,7844.21,408049.579,1142.86,563417.572,573687.35,0.0,271.839,0.0,0.0,286935.32,81713.0,0.0,68.01,0.0,0.0,3206614.65,2018
2018-12-01,0.0,31557.54,109649.855,0.0,79674.76,1106130.2463,8369.53,421872.08752381,952.38,632670.174,654281.25,0.0,272.909,0.0,0.0,311858.76,94593.0,0.0,57.8,0.0,0.0,3451940.29182381,2018
2019-01-01,21985.77,29531.29,125570.4,26.66,75489.04,1152949.52,8625.62,421555.41,1000.5,596682.75,601714.9,595.4,259.2,475.49,286.57,165807.89,82300.0,7412.33,68.31,0.0,0.0,3292337.05,2019
2019-02-01,18854.82,44387.57,133930.96,25.75,63990.69,1103358.49,7269.33,402371.33,976.19,559109.22,565425.02,631.57,-35.69,1911.93,120.08,152000.02,98063.0,7078.95,89.72,0.0,0.0,3159558.95,2019
2019-03-01,19205.26,63919.13,164290.04,0.0,70377.9,1228025.34,8943.32,428149.45,1053.27,645266.77,610720.58,347.8,104.14,2170.21,251.71,342482.2,127462.0,7840.52,64.64,0.0,0.0,3720674.28,2019
2019-04-01,18390.76,43899.02,156945.14,873.32,70541.87,1160125.11,7643.39,414018.68,0.01,657570.18,598956.3,552.97,-48.13,1944.32,15.13,343735.26,108573.0,6143.69,59.88,0.0,0.0,3589939.9,2019
2019-05-01,22640.1,66588.87,223361.05,745.79,67768.53,1134666.18,9781.63,426587.33,1074.42,666748.63,611592.32,322.89,-73.5,2658.48,61.08,351666.55,121253.0,8595.0,63.44,0.0,0.0,3716101.79,2019
2019-06-01,20117.45,49691.28,125307.02,919.24,67452.06,1012030.47,8360.35,399031.61,1003.81,641136.56,595744.38,296.94,86.01,0.0,4.12,319891.51,112667.0,7438.84,57.93,0.0,0.0,3361236.58,2019
2019-07-01,20426.91,74347.22,159021.42,35.42,76715.52,1030649.68,8936.2,419958.02,1099.07,650150.78,615559.33,366.54,10.89,3134.83,-22.46,198491.88,135670.0,8447.45,65.75,0.0,0.0,3403064.45,2019
2019-08-01,22578.56,77017.06,148998.84,0.0,66531.06,1070198.1,9041.15,419493.82,1122.94,668783.39,632415.7,394.36,73.61,952.38,7.26,170236.68,129913.0,8685.14,66.12,0.0,0.0,3426509.17,2019
2019-09-01,18104.32,62918.62,109518.54,0.0,56736.35,973358.44,8446.19,396860.64,935.26,616079.3,587861.84,306.28,80.43,2215.06,13.98,142986.06,130578.0,8413.38,55.4,0.0,0.0,3115468.09,2019
2019-10-01,21550.86,69868.8,33606.2,0.0,61731.51,1043629.53,9433.36,433917.15,1193.1,669008.77,643044.33,391.11,193.58,2499.43,21.74,225348.5,132696.0,9481.17,56.76,0.0,0.0,3357671.9,2019
2019-11-01,18951.08,57250.41,126737.63,0.0,63858.3,1122734.55,8998.01,430725.89,1125.97,643070.35,620572.21,397.0,-1893.08,2479.15,30.35,290391.95,107489.0,13815.26,77.26,0.0,0.0,3506811.29,2019
2019-12-01,19079.56,22845.74,115170.39,0.0,39030.48,1175724.83,9456.65,428697.64,1043.74,706020.77,682468.14,304.36,35074.25,2899.75,55.04,294706.32,83915.0,8004.56,59.41,0.0,0.0,3624556.63,2019
2020-01-01,23464.38,12977.57,132814.31,0.0,67346.0,1184419.19,9523.25,421644.72,1137.95,640011.73,622323.79,546.42,340.77,2645.63,28.01,307317.12,64486.0,9111.42,84.21,0.0,0.0,3500222.47,2020
2020-02-01,19558.69,23258.89,145923.81,0.0,58608.78,1233250.24,9821.78,426533.15,958.33,652028.0,633100.05,354.64,479.92,2604.12,16.73,248778.51,104545.19,9281.12,73.87,0.0,0.0,3569175.82,2020
2020-03-01,17452.84,19587.38,104824.84,0.0,37280.42,1100813.77,10445.97,420637.14,946.43,573586.73,509752.95,377.36,4564.83,1267.79,6.83,306511.61,106949.57,8888.12,74.1,0.0,0.0,3223968.68,2020
2020-04-01,13476.06,17494.2,51247.2,0.0,13870.41,867592.28,5620.48,345933.61,452.38,458420.85,391773.23,362.79,145.45,0.0,6.84,310990.98,53000.0,6706.35,30.42,0.0,0.0,2537123.53,2020
2020-05-01,13827.56,35550.36,139347.72,0.0,17776.74,828743.95,4099.92,362987.37,380.95,478771.83,407482.52,254.57,758.66,0.0,31.18,366963.69,81524.0,7285.7,55.64,0.0,0.0,2745842.36,2020
2020-06-01,17170.47,33842.05,114881.57,0.0,17381.3,782327.99,7406.06,402541.02,462.88,516933.6,388952.81,268.12,171.89,0.0,51.15,327627.6,70605.0,7672.9,60.2,0.0,0.0,2688356.61,2020
2020-07-01,18373.04,43939.07,119704.27,0.0,19154.5,870354.89,5067.16,423328.22,571.45,567052.5,462380.81,547.48,297.79,0.0,25.44,281593.37,86576.0,9327.62,69.68,0.0,0.0,2908363.29,2020
2020-08-01,21877.37,33601.74,129081.54,0.0,19506.82,885200.72,9764.89,483695.9,1017.1,647375.58,574379.33,385.18,346.31,0.0,12.4,274835.24,94364.0,7451.79,80.22,0.0,0.0,3182976.13,2020
2020-09-01,21879.53,26005.63,123261.01,0.0,20238.47,959013.35,9735.38,439581.36,948.8,661665.58,610445.1,509.0,287.45,356.4,35.69,158485.71,95762.0,11629.83,54.92,0.0,0.0,3139895.21,2020
2020-10-01,22655.15,37876.73,117108.19,0.0,29115.9,1064005.3,16475.25,459312.45,1142.86,680362.07,648582.82,468.37,266.74,0.0,29.42,254131.92,128310.0,12831.92,68.1,0.0,0.0,3472743.19,2020
2020-11-01,21903.24,28761.42,111855.8,0.0,33878.65,1072873.46,10704.69,421504.59,1142.86,652630.16,639856.62,407.14,231.18,933.81,66.48,209982.62,91526.0,10883.8,70.08,0.0,0.0,3309212.6,2020
2020-12-01,21166.56,27190.81,162734.65,0.0,38849.97,1276290.85,12819.54,481068.86,1312.55,768193.03,760695.45,547.1,-4603.49,1116.47,52.58,243519.81,118168.0,13060.54,73.41,0.0,0.0,3922256.69,2020
2021-01-01,29777.89,26925.55,110449.89,0.0,37507.18,1220637.86,12064.41,485759.13,940.9,685942.97,655512.66,452.5,5223.09,274.48,88.32,128264.67,108756.0,13975.11,0.0,0.0,0.0,3522552.61,2021
2021-02-01,20350.18,21953.78,146527.38,0.0,37044.54,1272608.93,10943.51,447847.05,1010.16,669312.88,621712.09,709.18,-308.7,0.0,42.85,286352.94,110937.0,9954.97,0.0,0.0,0.0,3656998.74,2021
2021-03-01,27765.93,29164.03,153583.54,0.0,36954.44,1417379.54,10508.49,513966.39,1291.15,773453.52,692240.49,417.13,116.17,0.0,95.13,187420.65,104570.0,11349.78,0.0,0.0,0.0,3960276.38,2021
2021-04-01,25695.84,39782.05,128870.62,0.0,50964.69,1268491.3,9876.2,466275.27,1029.93,688389.03,610310.75,441.82,71.76,83.0,31.83,222753.58,108795.0,12887.39,0.0,0.0,0.0,3634750.06,2021
2021-05-01,24652.39,49044.75,124558.01,160.0,52492.11,1188222.54,12741.15,475018.36,935.05,707336.38,643076.84,237.83,9.43,516.7,54.68,208306.63,122958.0,11316.86,0.0,0.0,0.0,3621637.71,2021
2021-06-01,23178.27,29579.19,130750.3,0.0,56780.29,1128077.11,10188.84,475462.79,1118.33,692598.71,637332.81,319.61,66.04,217.0,525.04,221867.31,112843.0,4353.63,0.0,0.0,0.0,3525258.27,2021
2021-07-01,26087.78,28594.62,161178.68,0.0,59802.43,1197398.4,11250.16,500478.6,1116.71,740193.13,665472.94,272.62,-105.71,353.0,193.49,247257.05,89715.0,13270.25,0.0,0.0,0.0,3742529.15,2021
2021-08-01,22702.6,28571.4,108263.65,0.0,50494.29,1104625.93,10524.54,492629.81,1034.76,668221.54,636824.61,480.63,73.11,380.0,0.75,209382.44,118471.0,10196.2,0.0,0.0,0.0,3462877.26,2021
2021-09-01,24886.79,16940.81,119053.02,73.32,54470.85,1102655.34,10578.96,493058.47,1128.98,670418.8,605257.76,316.84,151.91,345.0,6.86,186654.68,91068.0,7911.3,0.0,0.0,0.0,3384977.69,2021
2021-10-01,22594.68,22006.99,111134.14,0.0,55352.31,1166983.39,10922.71,497279.7,374.12,718676.32,675821.54,294.75,-321.14,1350.0,0.13,481888.42,105591.55,7075.41,0.0,0.0,0.0,3877025.02,2021
2021-11-01,24166.33,23458.0,104401.79,0.0,61963.26,1223817.11,10724.39,480432.29,1419.33,708246.27,641916.4,329.07,114.64,0.0,25.16,301772.78,86090.12,14335.88,0.0,0.0,0.0,3683212.82,2021
2021-12-01,22777.04,29373.31,148010.7,0.0,70251.79,1380064.62,14349.94,531775.93,1310.74,821882.15,768102.83,174.21,161.85,0.0,1.74,330630.31,107199.79,12026.93,0.0,0.0,0.0,4238093.88,2021
2022-01-01,26398.49,26627.95,123738.0,0.0,61396.28,1281083.25,13681.79,513015.93,1521.19,683031.84,621512.78,5249.84,188.33,0.0,0.1,349200.82,97622.5,9395.75,0.0,0.0,0.0,3813664.84,2022
2022-02-01,28690.37,22671.15,113402.81,0.0,54437.25,1267195.1,8915.36,519921.04,947.72,661521.58,592106.14,3609.39,126.45,0.0,2.52,440976.25,119968.05,6436.35,0.0,0.0,0.0,3840927.53,2022
2022-03-01,29464.78,31004.35,154357.45,0.0,66914.62,1335367.84,10326.27,483657.43,1523.81,701819.65,598038.47,4287.51,141.38,1500.0,134.92,455044.7,128886.16,7693.95,0.0,0.0,0.0,4010163.29,2022
2022-04-01,25782.82,16827.45,133668.15,-11.79,69048.36,1288232.7,9065.57,493178.4,1390.31,812059.06,569199.43,7109.72,160.61,652.0,394.46,405287.72,104909.33,5358.26,0.0,0.0,0.0,3942312.56,2022
2022-05-01,25853.21,21737.46,167050.2,-82.52,71003.32,1109576.77,8920.19,515616.02,1333.33,791824.98,483991.63,4737.69,426.14,728.29,166.74,409436.09,101345.62,9698.39,0.0,0.0,0.0,3723363.55,2022
2022-06-01,25887.94,19273.76,104641.21,14.47,68988.11,1102689.46,9445.02,513914.27,1338.21,781009.47,507260.42,4057.9,797.57,2105.56,0.5,362269.01,99404.5,7380.71,0.0,0.0,0.0,3610478.09,2022
2022-07-01,21393.25,27249.06,107271.87,15.71,70983.86,1125984.15,9177.23,513619.25,1142.86,788841.46,554496.9,7441.02,536.57,1519.74,153.09,432128.63,96843.79,7556.06,0.0,0.0,0.0,3766354.5,2022
2022-08-01,23208.91,33587.39,109190.19,-143.0,74443.19,1107348.96,9928.6,541273.94,1292.79,784468.32,581844.42,6487.42,211.02,1573.56,98.6,462195.76,115875.47,7619.59,0.0,0.0,0.0,3860505.13,2022
2022-09-01,22348.19,39127.46,135728.17,0.0,63518.27,1202883.03,10663.38,479529.68,1129.28,760396.15,570632.2,4177.49,88.55,2452.28,46.75,404922.34,100738.0,8249.4,0.0,0.0,0.0,3806630.62,2022
2022-10-01,25580.0,55160.16,131645.27,-94.29,54757.41,979243.31,8890.2,545823.45,1138.12,768784.36,573943.48,7409.45,241.35,1914.45,37.27,352332.22,123296.8,10662.76,0.0,0.0,0.0,3640765.77,2022
2022-11-01,25768.8,72337.43,139804.79,-439.19,67178.42,1165294.16,10785.62,528393.77,1112.59,771173.12,572163.23,5610.95,-3.33,1598.96,67.94,748589.98,137937.12,11728.21,0.0,0.0,0.0,4259102.57,2022
2022-12-01,25304.91,57533.95,135803.78,-286.43,94150.68,1241281.79,8940.56,556737.22,1320.96,865851.44,635953.46,3668.38,362.38,1786.75,60.41,283650.41,135988.0,6824.75,0.0,0.0,0.0,4054933.4,2022
2023-01-01,26561.43,77035.87,105294.71,-380.72,73581.22,1285932.51,9391.16,574148.0,1224.04,804524.73,599501.29,5654.81,540.21,2222.59,142.63,427535.42,112435.87,7647.92,0.0,0.0,0.0,4112993.69,2023
2023-02-01,25743.23,74416.24,116577.42,-287.62,66761.16,1226884.63,8398.95,497273.19,1134.43,737345.64,544144.0,510.4,935.55,1133.8,145.61,311098.09,100237.67,16166.19,0.0,0.0,0.0,3728618.58,2023
2023-03-01,31025.18,69630.4,194492.83,-1.0,83431.51,1463008.43,11462.71,588892.16,1514.78,875010.34,656941.64,481.54,-1882.43,2024.49,268.68,311475.22,112090.14,12781.27,0.0,0.0,0.0,4412648.89,2023
2023-04-01,22208.24,74654.67,157844.83,-841.64,80733.64,1248429.37,10553.37,513919.89,1390.03,798128.36,585642.2,410.1,-1568.78,940.32,108.23,322290.11,96434.73,13410.95,0.0,0.0,0.0,3924688.62,2023
2023-05-01,25230.27,76296.87,221002.66,-797.34,73860.95,1346554.12,12201.45,565814.79,1790.83,866826.79,646221.2,522.86,-2825.2,1652.7,325.27,508981.62,114448.93,15206.96,0.0,0.0,0.0,4473315.73,2023
