Fecha,Aceites lubricantes,Asfalto ,Bunker,Ceras,Combustible turbo jet,Diesel bajo azufre,Diesel ultra bajo azufre,Gas licuado petroleo,Gasolina aviacion,Gasolina regular,Gasolina superior,Grasas lubricantes,Kerosina,Mezclas oleosas,Naftas,Petcoke,Petroleo crudo,Solventes,Butano,Diesel alto azufre,MTBE,Orimulsion,Petroleo reconstituido,Total,Anio
2018-10-01,0.0,4285.71,150085.74,0.0,55219.75,992682.04,6049.0,600230.450476191,2395.3,726044.35,663440.34,0.0,0.0,0.0,0.0,418296.61,0.0,0.0,74.94,0.0,0.0,0.0,0.0,3618804.23047619,2018
2018-11-01,0.0,2584.71,65312.15,0.0,52310.24,899588.34,39035.84,598626.15984127,0.0,534084.49,509382.86,0.0,0.0,0.0,0.0,244787.0,0.0,0.0,73.85,0.0,0.0,0.0,0.0,2945785.63984127,2018
2018-12-01,0.0,2588.13,84669.38,0.0,87868.41,792198.66,0.0,614887.003809524,0.0,535639.97,631652.56,0.0,0.0,0.0,0.0,438155.24,0.0,0.0,83.27,0.0,0.0,0.0,0.0,3187742.62380952,2018
2019-01-01,16541.29811,3058.43,196719.1,334.0,59152.84,1195728.2,0.0,414086.116666667,15399.57,702923.37,684504.84,585.91429,0.0,475.49,350.92,208276.69,0.0,7282.59,0.41,0.0,0.0,0.0,0.0,3505419.77906667,2019
2019-02-01,21619.9862143,8794.74,100485.14,307.6,101570.62,1208476.16,0.0,460518.796666667,1801.96,469437.28,521555.38,545.97,0.0,1911.93,342.55,279583.39,0.0,11978.35,144.57,0.0,0.0,0.0,0.0,3189074.42288097,2019
2019-03-01,17980.15,10715.12,109888.23,426.69,118678.8,1550052.84,0.0,384425.564761905,0.0,678145.38,704276.53,996.49,0.0,2170.21,0.0,256490.0,0.0,4717.69,80.58,0.0,0.0,0.0,0.0,3839044.27476191,2019
2019-04-01,17450.334,3114.36,280702.33,512.67,76765.06,1215209.05,39866.57,670633.919047619,14371.63,867761.34,656495.95,477.01127,0.0,1944.32,0.0,276252.72,0.0,5112.74,147.59,0.0,0.0,0.0,0.0,4126817.59431762,2019
2019-05-01,22195.29172,6650.62,103315.2,171.98,59987.32,1011872.87,0.0,623466.218509524,0.0,596798.22,568128.41,489.43416,0.0,2658.48,0.0,485520.18,0.0,6263.91,82.01,0.0,0.0,0.0,0.0,3487600.14438952,2019
2019-06-01,22041.4951571,4484.73,346048.3,507.79,68548.57,1029100.9,0.0,612732.274761905,13290.5,712731.8,629788.43,225.87494,0.0,0.0,0.0,256057.52,0.0,9967.36,0.0,0.0,0.0,0.0,0.0,3705525.544859,2019
2019-07-01,20059.59273,19590.13,13652.9,202.29,63368.64,1056569.11,0.0,667486.784761905,0.0,531577.64,516273.85,117.6839,0.0,3134.83,0.0,0.0,0.0,9079.17,75.79,0.0,0.0,0.0,0.0,2901188.4113919,2019
2019-08-01,19268.7133,9374.15,141908.64,404.4,75962.03,1167556.89,0.0,586430.645238095,0.0,896841.31,713859.98,176.82,0.0,952.38,0.0,0.0,0.0,3968.23,7.34,0.0,0.0,0.0,0.0,3616711.52853809,2019
2019-09-01,17011.4728,5473.85,108983.7,557.9,58060.4,717490.02,7551.05,850778.208571429,0.0,518043.68,491194.71,348.21,0.0,166.67,340.1,212326.74,0.0,8867.9,79.33,0.0,0.0,0.0,0.0,2997273.94137143,2019
2019-10-01,19109.12,10751.21,95514.49,107.93,43064.61,1160570.85,35005.92,225207.043333333,0.0,712672.38,691407.73,115.83,0.0,2499.43,0.0,525400.0,0.0,7671.02,1.09,0.0,0.0,0.0,0.0,3529098.65333333,2019
2019-11-01,16108.606,6971.48,84414.64,427.5,56475.66,1122990.69,0.0,610868.119047619,2070.48,791039.02,658706.42,320.44,0.0,2579.15,0.0,0.0,0.0,13551.9,149.09,0.0,0.0,0.0,0.0,3366673.19504762,2019
2019-12-01,27097.0544,5682.6,164276.76,434.83,39148.46,1098972.39,0.0,600003.85047619,0.0,731012.24,797580.75,313.8,39972.88,2899.75,0.0,245057.0,0.0,7373.88,13.01,0.0,0.0,0.0,0.0,3759839.25487619,2019
2020-01-01,19015.04,4205.43,8484.76,596.33,64745.4,999181.2,34013.75,715600.32,0.0,629414.9,573220.63,721.04,0.0,1647.63,0.0,0.0,0.0,9005.37,148.95,0.0,0.0,0.0,0.0,3060000.75,2020
2020-02-01,21047.21,5960.0,158888.73,237.16,71115.46,1237018.37,12300.92,451331.7,23690.3,741509.07,611314.13,177.68,0.0,2607.12,0.0,849463.41,0.0,8881.49,0.0,0.0,0.0,0.0,0.0,4195542.75,2020
2020-03-01,22930.96,3351.04,262105.89,920.12,116115.4,1367335.14,1991.32,643278.89,0.0,735491.29,809640.18,590.64,0.0,1267.79,0.0,249651.49,0.0,10977.78,0.0,0.0,0.0,0.0,0.0,4225647.93,2020
2020-04-01,21591.95,2443.86,195126.19,756.32,0.0,834366.52,0.0,510349.93,288.62,329134.18,453153.09,363.63,0.0,0.0,0.0,0.0,0.0,6952.78,144.57,0.0,0.0,0.0,0.0,2354671.64,2020
2020-05-01,16064.15,5300.0,77729.35,396.85,0.0,691066.44,2997.1,616381.45,0.0,415805.82,170292.5,507.39,0.0,0.0,0.0,231418.0,0.0,6147.08,72.29,0.0,0.0,0.0,0.0,2234178.42,2020
2020-06-01,15086.16,5451.0,126935.72,280.4,18372.88,1066148.05,48945.91,467664.76,0.0,683322.72,415672.19,364.94,0.0,0.0,259.99,241228.0,0.0,9716.36,0.0,0.0,0.0,0.0,0.0,3099449.08,2020
2020-07-01,24023.78,4142.86,95456.23,0.0,29742.42,779930.57,0.0,675337.54,0.0,451717.75,347541.59,311.23,0.0,0.0,247.67,602780.29,0.0,7703.4,72.29,0.0,0.0,0.0,0.0,3019007.62,2020
2020-08-01,18020.13,3118.87,60562.44,524.4,46730.75,791258.19,7998.76,634320.07,0.0,547899.55,414416.34,393.75,0.0,0.0,1.14,0.0,0.0,4201.86,72.29,0.0,0.0,0.0,0.0,2529518.54,2020
2020-09-01,18803.77,579.76,28529.93,0.0,0.0,1021360.83,0.0,315527.09,2261.75,591799.83,563742.5,329.23,0.0,356.4,0.0,351581.75,0.0,19486.3,72.29,0.0,0.0,0.0,0.0,2914431.43,2020
2020-10-01,25940.04,4594.86,170477.0,519.98,22389.55,891340.69,0.0,960840.53,0.0,861840.54,733692.01,369.36,0.0,0.0,0.38,0.0,0.0,6118.08,72.86,0.0,0.0,0.0,0.0,3678195.88,2020
2020-11-01,24172.72,2720.06,160324.99,339.0,26211.17,1152909.51,44596.07,328603.13,708.35,696600.14,570262.17,388.25,0.0,933.81,60.0,357873.68,0.0,24501.43,0.0,0.0,0.0,0.0,0.0,3391204.48,2020
2020-12-01,24292.17,4862.74,105609.42,287.36,36051.0,1050560.83,0.0,684160.08,176.69,780347.28,777450.55,668.76,0.0,1116.47,7.67,281577.99,0.0,10024.51,144.57,0.0,0.0,0.0,0.0,3757338.09,2020
2021-01-01,32297.51,2857.14,74116.04,158.88,34039.29,1185644.96,1499.38,475619.49,0.0,626537.48,642652.37,559.25,0.0,285.71,0.0,360218.54,0.0,13170.43,0.0,0.0,0.0,0.0,0.0,3449656.47,2021
2021-02-01,25775.47,2944.55,90475.23,597.3,36199.22,1076824.67,1203.34,617783.16,0.0,715261.34,726508.78,469.36,0.0,1941.72,2.85,0.0,0.0,14072.44,0.0,0.0,0.0,0.0,0.0,3310059.43,2021
2021-03-01,39423.46,2766.58,219041.83,329.9,44504.81,1345110.18,13415.05,549815.26,22193.67,772750.01,850334.64,512.05,0.0,1543.65,48.0,232451.5,0.0,3701.67,0.0,0.0,0.0,0.0,0.0,4097942.26,2021
2021-04-01,34386.1,2373.03,134271.99,331.4,60378.83,1250171.58,39568.59,664443.94,0.0,634408.89,1227173.53,944.87,0.0,1008.98,0.0,0.0,191.0,18400.35,0.0,0.0,0.0,0.0,0.0,4068053.08,2021
2021-05-01,46934.14,4002.38,70289.08,907.08,34196.0,1279017.24,0.0,678501.06,0.0,669085.78,649783.14,278.79,0.0,1689.58,3.4,554574.24,0.0,22306.42,0.0,0.0,0.0,0.0,0.0,4011568.33,2021
2021-06-01,29240.6,2746.31,222211.83,418.0,72527.45,1440106.47,1489.69,466658.55,0.0,833544.64,623695.2,407.59,0.0,1762.73,1.56,0.0,937.08,4781.62,0.0,0.0,0.0,0.0,0.0,3700529.32,2021
2021-07-01,35080.77,3825.7,37527.59,474.4,53322.76,1110409.53,23256.67,665263.1,0.0,833732.31,689717.29,204.15,0.0,1315.27,0.0,274703.81,1801.91,14357.33,0.0,0.0,0.0,0.0,0.0,3744992.59,2021
2021-08-01,28578.2,2714.29,105776.21,59.0,47443.21,1175960.64,1888.95,746002.48,3390.96,664522.74,685977.45,236.64,0.0,1237.75,0.0,585160.46,0.0,7124.19,0.0,0.0,0.0,0.0,0.0,4056073.17,2021
2021-09-01,25507.27,2285.9,107267.84,243.6,38914.43,896539.24,0.0,689829.47,0.0,844430.03,646233.31,342.49,0.0,1669.7,28.0,215709.34,0.0,1993.73,0.0,0.0,0.0,0.0,0.0,3470994.35,2021
2021-10-01,21800.64,5087.46,160474.2,764.35,93077.24,1542473.57,41348.99,696346.9,0.0,522701.11,589405.56,229.98,0.0,2395.35,1.51,259087.0,0.0,5945.58,0.0,0.0,0.0,0.0,0.0,3941139.44,2021
2021-11-01,27112.87,5428.57,70030.27,310.23,39207.43,1029780.8,0.0,524186.5,1731.86,692267.31,623392.63,340.01,0.0,887.73,162.26,263869.47,0.0,21329.7,0.0,0.0,0.0,0.0,0.0,3300037.64,2021
2021-12-01,25260.1,4503.81,208358.64,279.14,80357.56,1294042.31,0.0,679415.09,0.0,785313.56,640981.15,266.64,0.0,2212.32,1.04,264644.14,0.0,18835.04,0.0,0.0,0.0,0.0,0.0,4004470.54,2021
2022-01-01,23369.81,3714.29,88967.71,429.11,45177.6,1438571.28,4000.0,657185.7405,24251.44,848902.97,947226.27,6903.32,0.0,2669.51,1.59,579700.89,1014.29,799.03,0.0,0.0,0.0,0.0,0.0,4672884.8505,2022
2022-02-01,30737.35,5046.42,75860.5,690.84,49143.86,1217495.31,0.0,673218.3013,0.0,723925.74,673653.8,1611.77845,0.0,1836.51,0.07,524685.89,1005.96,13256.25,0.0,0.0,0.0,0.0,0.0,3992168.57975,2022
2022-03-01,30889.175,5247.62,166928.38,255.31,101583.78,1246975.12,15098.98,713553.4386,1845.88,772406.1,592318.21,9837.3559,0.0,3969.56,360.06,882244.12,4115.91,4104.41,0.0,0.0,0.0,0.0,0.0,4551733.4095,2022
2022-04-01,29981.76,2333.68,307291.31,412.19,56182.73,1284453.73,4034.55,693964.4,0.0,906104.05,493958.32,5125.908,0.0,2433.83,414.41,527111.79,0.0,1454.76,0.0,0.0,0.0,0.0,0.0,4315257.418,2022
2022-05-01,35466.485521,5298.67,73435.94,403.17,62999.86,1306786.77,9040.11,667272.19,0.0,762776.12,663348.94,8044.94,0.0,1417.46,513.83,245972.0,0.0,13787.34,0.0,0.0,0.0,0.0,0.0,3856563.825521,2022
2022-06-01,34937.44,5571.42,196263.91,395.85,99190.1,1032070.53,24651.72,265773.77,0.0,641348.46,556311.96,1734.67,0.0,2124.98,0.5,527653.4,828.7,6741.23,0.0,0.0,0.0,0.0,0.0,3395598.64,2022
2022-07-01,27423.74,5231.1,86469.36,286.0,55357.83,1116548.97,25727.21,717652.72,1301.96,987872.05,611115.01,4282.76,0.0,2724.66,256.92,0.0,1604.92,10938.76,0.0,0.0,0.0,0.0,0.0,3654793.97,2022
2022-08-01,28517.519335,7714.29,83286.94,25.71,84499.18,1299910.96,0.0,735253.72,13624.43,657942.72,378627.69,3960.933,0.0,2319.45,0.0,872599.58,2090.11,11961.93,0.0,0.0,0.0,0.0,0.0,4182335.162335,2022
2022-09-01,22099.26,9110.51,155992.58,13.1,41793.59,1077517.9,4983.86,421303.205,529.05,869579.64,551589.72,7431.399,0.0,3425.97,0.0,0.0,2264.37,863.08,0.0,0.0,0.0,0.0,0.0,3168497.234,2022
2022-10-01,22298.63429,5157.5,57422.2,510.38,95299.93,980527.08,11260.59,717849.2452,0.0,718920.2,529832.42,5039.05,0.0,2665.57,1.26,771601.46,1255.96,11141.07,0.0,0.0,0.0,0.0,0.0,3930782.54949,2022
2022-11-01,22426.83,7548.75,155269.41,0.0,55258.65,1136760.55,9941.91,691237.42,0.0,754135.86,595870.42,9769.41,0.0,2338.28,43.09,684517.29,1431.0,15257.34,0.0,0.0,0.0,0.0,0.0,4141806.21,2022
2022-12-01,23211.020794,8157.14,223806.31,13.0,60626.66,1082107.64,9888.12,671444.6052,2335.55,841323.98,602458.3,8196.93625,0.0,2710.39,380.64,275120.84,0.0,1843.78,0.0,0.0,0.0,0.0,0.0,3813624.912244,2022
2023-01-01,25028.49,11654.23,132458.17,7.86,65808.97,1442099.08,45074.97,497780.69,0.0,909391.13,578792.14,2240.05,0.0,3247.22,6.32,0.0,215.0,4491.66,0.0,0.0,0.0,0.0,0.0,3718295.98,2023
2023-02-01,23565.09,25564.76,123451.93,152.0,154166.84,1267967.39,0.0,652984.71,24776.42,725101.2,685183.06,288.59,0.0,2439.59,248.44,870158.29,212.9,21630.09,0.0,0.0,0.0,0.0,0.0,4577891.3,2023
2023-03-01,30789.61,128594.46,149590.82,-1.0,66515.19,1317519.91,4985.21,711978.35,0.0,803262.67,633849.05,497.5,0.0,4212.34,330.59,249231.0,1474.0,12599.78,0.0,0.0,0.0,0.0,0.0,4115430.48,2023
2023-04-01,25001.96,119761.46,134010.55,86.43,123298.87,1417182.73,21503.98,647666.3,1840.46,922032.39,572201.36,385.39,0.0,1713.96,40.0,0.0,1811.06,19941.64,0.0,0.0,0.0,0.0,0.0,4008478.54,2023
2023-05-01,30440.94,171826.96,234819.33,6.0,94150.63,1428099.62,15047.82,713348.99,0.0,947633.29,668478.73,619.65,0.0,2727.5,388.51,525292.8,621.0,16858.33,0.0,0.0,0.0,0.0,0.0,4850360.1,2023
